51107;M;Tatleberry Elfed;MAN n 03 52;...;MU.L88.MX.GB.39;36793;MAN d 03 23 52;36797;MAN w 62 51
51108;M;Tetro Taiga of Kellogg;MAN w 62 51;...;CFA 0602-000225 V109;;;;
51109;M;Lupracan Mus Con Amour;MAN n 03 53;...;CFA 208352;;;;
51110;F;Penasco's Tequila Sunrise;MAN f 51;...;CFA 269100;;;;
51111;M;Noah's Ark Kipper's Quinkle;MAN n 03 23 51;...;FE.R91.MX.MU.01;51107;MAN n 03 52;41869;MAN n 03 23 53
51112;M;Noah's Ark Bah Humbug;MAN d 03 23 51;...;MU.R90.MX.01.1;51111;MAN n 03 23 51;51113;MAN w 62 52
51113;F;Moirawin Imlee Gwen;MAN w 62 52;...;MU.L88.MX.03.1;41873;MAN n 03 53;36794;MAN w 62 51
51114;M;Tatleberry Tywysog;MAN n 03 22 52;...;GCCF NS 220864;30094;MAN w 62 51;30095;MAN g 03 51
51115;F;Penasco's Reine de la Gambade;MAN f 51;...;FFF LO 25893;51109;MAN n 03 53;51110;MAN f 51
51116;F;Tutti-Frutti de la Gambade;MAN f 23 51;...;FE.L91.MX.MU.05;51114;MAN n 03 22 52;51115;MAN f 51
51118;M;Noah's Ark Ethelred;MAN d 23 52;...;FE.L92.MX.002.2;51112;MAN d 03 23 51;51116;MAN f 23 51
51866;F;Moirawin Warree Kayt;MAN f 03 24 52;01-11-1995;FD RX 11403;48712;MAN d 01 23 61;30103;MAN n 03 53
52563;F;Oktober Ulalumë DK;MAN n 03 24 52;23-08-1996;FD RX 11561;71584;MAN a 03 22 52;51866;MAN f 03 24 52
52564;M;Oskar Ulalumë DK;MAN x d 03 24;23-08-1996;FD RX 11562;71584;MAN a 03 22 52;51866;MAN f 03 24 52
53269;F;Tulle-Marie Ulalumë DK;MAN x n 24 54;09-01-1997;FD RX 11665;37558;MAN a 52;51866;MAN f 03 24 52
53271;M;Ole-Lone Ulalumë DK;MAN x d 03 24;09-01-1997;FD RX 11667;37558;MAN a 52;51866;MAN f 03 24 52
53757;M;Kræm-Kaj Ulalumë DK;MAN e 51;27-03-1997;FD RX 11800;71584;MAN a 03 22 52;60758;MAN f 03 51
53971;F;Ftaun-Taa Ulalumë DK;MAN f 03 24 52;09-01-1997;FD RX 11666;37558;MAN a 52;51866;MAN f 03 24 52
54061;M;Hullmark's Christopher Robin;MAN x d 03 23;...;CFA 0690-169939 V0985;;;;
55524;F;Beem-taa Ulalumë DK;MAN a 22 52;17-08-1995;FD RX 10685;71584;MAN a 03 22 52;65847;MAN x a 23 54
55899;F;Bluella Ulalumë DK;MAN a 52;27-03-1997;FD RX 11799;71584;MAN a 03 22 52;60758;MAN f 03 51
56933;F;Gydda-Lydda Ulalumë DK;MAN x n 02 54;25-07-1997;FD RX 12122;71584;MAN a 03 22 52;48904;MAN n 03 51
56934;F;Maca nuk e vertete të Ulalumë DK;MAN n 03 53;25-07-1997;FD RX 12124;71584;MAN a 03 22 52;48904;MAN n 03 51
58220;F;Columbine Ulalumë DK;MAN g 52;20-08-1996;FD RX 11747;39643;MAN es 23 52;65847;MAN x a 23 54
59272;M;Hanniballu Ulalumë DK;MAN x a 22 54;07-09-1997;FD RX 12441;69530;MAN as 24 53;55524;MAN a 22 52
59437;M;SadExcuse 99-47;MAN x d 24 54;07-03-1999;FD RX 13524;31933;MAN d 23 53;45161;MAN g 24 52
59481;M;Sinleo Acey of Lupracan Mus;MAN x n;...;CFA 0608-000381 V109;;;;
59482;F;Rival Chocka;MAN x f;...;CFA 0647-000412 V112;;;;
59483;F;Lupracan Mus Morrigan;MAN x f;...;CFA 0647-000202 V108;;;;
59484;F;Lupracan Mus Mecushla Macree;MAN x f 03;...;CFA 0691-000179 V110;;;;
59485;M;Lupracan Mus John Donovan;MAN x n;...;CFA 0608-000300 V106;;;;
59486;F;Lee's Macaroon of Lupracan Mus;MAN x f 03;...;CFA 0649-000136 V112;;;;
59487;M;Mankats Hot Toddy of Sinleo;MAN x n 22;...;CFA 0644-000263 V111;;;;
59488;M;Arrow's Red Ryder of Shelleo;MAN x d 22;...;CFA 0640-000251 V112;;;;
59489;F;Cedario's Redhead of Mariglen;MAN x d 22;...;CFA 0641-000139 V0281;;;;
59492;M;Cilgerran Padraig Danagher;MAN x n 03;...;CFA 0660-162633 V1183;;;;
59493;F;Lupracan Mus Gwyln of Cilgerran;MAN x f;...;CFA 0647-000364 V112;;;;
59494;M;Tahame's Rembrandt;MAN x n;...;CFA 0608-000583 V1181;59481;MAN x n;59482;MAN x f
59495;F;Tahame's Mocha;MAN  x e 03 23;...;CFA 0691-000386 V0383;50305;MAN d 03 22 52;59483;MAN x f
59497;M;Lupracan Mus Roddy McCorty;MAN x d 23;...;CFA 0640M-000240 V111;51108;MAN w 62 51;59484;MAN x f 03
59498;F;Lupracan Mus O'Reo of Cilgerran;MAN x n 03;...;CFA 0661-000397 V0681;59485;MAN x n;59486;MAN x f 03
59499;M;Lupracan Mus Morgan Llewellyn;MAN x e 23;...;CFA 0654M-144706 V0584;59487;MAN x n 22;59483;MAN x f
59500;F;Sinleo Siobhan of Cilgerran;MAN x d 22;...;CFA 0641-058741 V1181;59488;MAN x d 22;59489;MAN x d 22
59501;M;Tahame's Dennis the Menace;MAN x d 03 23;...;CFA 0690-191839 V0585;59494;MAN x n;59495;MAN  x e 03 23
59502;F;Cilgerran O'Rian;MAN x n 03;...;CFA 0661-245626 V0585;59492;MAN x n 03;59493;MAN x f
59503;F;Cilgerran Katie Danagher;MAN x f;...;CFA 0647-144001 V0983;59497;MAN x d 23;59498;MAN x n 03
59504;M;Cilgerran Finagle;MAN x e 23;...;CFA 0654M-242709 V0186;59499;MAN x e 23;59500;MAN x d 22
59505;F;Cilgerran Shellycoat;MAN x f 03;...;CFA 0649-351032 V0187;59501;MAN x d 03 23;59502;MAN x n 03
59506;M;Cilgerran Mickleann O'Flynn;MAN x n 03;...;CFA 0660-309714 V0587;59501;MAN x d 03 23;59503;MAN x f
59507;F;Cilgerran Malarkey;MAN x d 03 23;...;CFA 0691-366734 V0590;59504;MAN x e 23;59505;MAN x f 03
59618;F;Capita-Taa Ulalumë DK;MAN gs 22 51;28-03-1996;FD RX 11656;39643;MAN es 23 52;65847;MAN x a 23 54
59619;M;Brioche bleue Ulalumë DK;MAN a 52;28-03-1996;FD RX 11657;39643;MAN es 23 52;65847;MAN x a 23 54
60758;F;Braeside's Mi-Ke Ulalumë;MAN f 03 51;19-05-1996;FD RX 11507;51118;MAN d 23 52;47205;MAN w 61 52
61463;F;Jirr-Taa Ulalumë DK;MAN g 22 52;30-01-1998;FD RX 12600;31933;MAN d 23 53;55524;MAN a 22 52
61464;F;Jalula Ulalumë DK;MAN g 22 52;30-01-1998;FD RX 12601;31933;MAN d 23 53;55524;MAN a 22 52
63505;M;PrinceCharmie 99-46;MAN x d 24 54;07-03-1999;FD RX 13523;31933;MAN d 23 53;45161;MAN g 24 52
