178937;F;La Bell Beautiful Bibi;SIA n;20110430;(DK)FD LO 205206;163374;163374;SIA n 21;178936;SIA b
178958;F;DK Filihankats Filippa;SIA n;20110701;(DK)FD LO 205208;178957;178957;SIA a;173543;SIA n
178959;F;DK Filihankats Filipine;SIA n;20110701;(DK)FD LO 205209;178957;178957;SIA a;173543;SIA n
178960;F;DK Filihankats Filiberta;SIA a;20110701;(DK)FD LO 205210;178957;178957;SIA a;173543;SIA n
178961;M;DK Filihankats Filur;SIA n;20110701;(DK)FD LO 205211;178957;178957;SIA a;173543;SIA n
178962;M;DK Filihankats Filippo;SIA a;20110701;(DK)FD LO 205212;178957;178957;SIA a;173543;SIA n
178963;M;DK Filihankats Gizmo, JW;SIA a;20110701;(DK)FD LO 205213;178957;178957;SIA a;173543;SIA n
179001;M;DK Skuld Åska;SIA n;20110710;(DK)FD LO 205226;165651;165651;SIA n;163389;SIA n
179002;M;DK Skuld Åmand;SIA n;20110710;(DK)FD LO 205227;165651;165651;SIA n;163389;SIA n
179125;M;DK Windfeld's Baldrian;SIA n;20110614;(DK)FD LO 205318;168819;168819;OSH n 03;170715;SIA c
179126;M;DK Windfeld's Baccus;OSH n;20110614;(DK)FD LO 205319;168819;168819;OSH n 03;170715;SIA c
179127;F;DK Windfeld's Benja;OSH n;20110614;(DK)FD LO 205320;168819;168819;OSH n 03;170715;SIA c
179143;F;DK Petheaven Irish Ale;OSH o 03;20110715;(DK)FD LO 205336;170738;170738;OSH b 03;168521;OSH c
179144;M;DK Petheaven Irish Coffee;OSH o 03;20110715;(DK)FD LO 205337;170738;170738;OSH b 03;168521;OSH c
179145;M;DK Petheaven Irish Mountain Dew Ib;OSH o;20110715;(DK)FD LO 205338;170738;170738;OSH b 03;168521;OSH c
179146;M;DK Petheaven Irish Bailey;OSH b 03;20110715;(DK)FD LO 205339;170738;170738;OSH b 03;168521;OSH c
179147;M;DK Petheaven Irish Whiskey;SIA b 03;20110715;(DK)FD LO 205340;170738;170738;OSH b 03;168521;OSH c
179200;F;DK Lönnskovens Augusta;SIA c;20110705;(DK)FD LO 205390;172117;172117;OSH b 03 22;171526;SIA a
179201;M;DK Lönnskovens Amadeus;OSH a 03 22;20110705;(DK)FD LO 205391;172117;172117;OSH b 03 22;171526;SIA a
179420;M;DK Attis's Braun Cato;SIA n;20110727;(DK)FD LO 205548;174175;174175;SIA n;158100;SIA a
179421;F;DK Attis's Braun Cleopatra;SIA n;20110727;(DK)FD LO 205549;174175;174175;SIA n;158100;SIA a
179422;F;DK Attis's Choko Erica;SIA b;20110727;(DK)FD LO 205550;174175;174175;SIA n;158100;SIA a
179423;M;DK Attis's Choko Cerberus;SIA b;20110727;(DK)FD LO 205551;174175;174175;SIA n;158100;SIA a
179424;M;DK Attis's Braun Cicero;SIA n;20110727;(DK)FD LO 205552;174175;174175;SIA n;158100;SIA a
179428;M;DK Skuld Alfheim;SIA d;20110722;(DK)FD LO 205555;165651;165651;SIA n;169958;SIA d
179429;M;DK Skuld Aslaugh;SIA d;20110722;(DK)FD LO 205556;165651;165651;SIA n;169958;SIA d
179430;F;DK Skuld Astrid;SIA f;20110722;(DK)FD LO 205557;165651;165651;SIA n;169958;SIA d
179431;F;DK Skuld Angerboda;SIA f;20110722;(DK)FD LO 205558;165651;165651;SIA n;169958;SIA d
179432;F;DK Skuld Asynje;SIA f;20110722;(DK)FD LO 205559;165651;165651;SIA n;169958;SIA d
179433;F;DK Skuld Afi;SIA f;20110722;(DK)FD LO 205560;165651;165651;SIA n;169958;SIA d
179467;M;Bellamis' Jackson;SIA n;20110816;(DK)FD LO 205594;178277;178277;SIA n;162040;SIA n
179468;F;Bellamis' Jennifer;SIA n;20110816;(DK)FD LO 205595;178277;178277;SIA n;162040;SIA n
179469;F;Bellamis' Jessica;SIA n;20110816;(DK)FD LO 205596;178277;178277;SIA n;162040;SIA n
179471;F;Bellamis' Janis Joplin;SIA b;20110816;(DK)FD LO 205598;178277;178277;SIA n;162040;SIA n
179472;F;Bellamis' Jolene;SIA b;20110816;(DK)FD LO 205599;178277;178277;SIA n;162040;SIA n
179473;M;Sphinx Siam;SIA c;20110720;(DK)FD LO 205600;166643;166643;SIA n;172273;SIA c 21
179474;F;Sphinx Lotus Tabby;SIA n 21;20110720;(DK)FD LO 205601;166643;166643;SIA n;172273;SIA c 21
179475;M;Sphinx Sweet lupiter;SIA a 21;20110720;(DK)FD LO 205602;166643;166643;SIA n;172273;SIA c 21
179476;F;Sphinx Moonstruck;SIA n;20110720;(DK)FD LO 205603;166643;166643;SIA n;172273;SIA c 21
179551;F;S*A'Famosa Tawana;BAL g 21;20071115;(DK)FD LO 205638;179556;179556;BAL d 21;179552;SIA a 21
179632;M;DK Troldkær's William Shakespeare;SIA b 21;20110802;(DK)FD LO 205706;162491;162491;SIA c 21;140856;SIA b
179633;F;DK Troldkær's Wild Summer;SIA b 21;20110802;(DK)FD LO 205707;162491;162491;SIA c 21;140856;SIA b
179634;F;DK Troldkær's Warm Wishes;SIA b;20110802;(DK)FD LO 205708;162491;162491;SIA c 21;140856;SIA b
179712;F;Nissen's Regina;SIA b;20110817;(DK)FD LO 205741;164396;164396;SIA a;171894;OSH b
179713;F;Nissen's Rikki;OSH a;20110817;(DK)FD LO 205742;164396;164396;SIA a;171894;OSH b
179734;F;DK Kamyne Madam Mim;BAL a 21;20110709;(DK)FD LO 205763;173337;173337;OLH b 24;179551;BAL g 21
179735;F;DK Kamyne Hexia de Trick;BAL c 21;20110709;(DK)FD LO 205764;173337;173337;OLH b 24;179551;BAL g 21
179736;M;DK Kamyne Røde Slyngel;OLH d 24;20110709;(DK)FD LO 205765;173337;173337;OLH b 24;179551;BAL g 21
179740;M;DK Skuld Barre;SIA d;20110801;(DK)FD LO 205769;165651;165651;SIA n;173851;SIA h
179741;F;DK Skuld Bileyg;SIA n;20110801;(DK)FD LO 205770;165651;165651;SIA n;173851;SIA h
179742;F;DK Skuld Bell;SIA f;20110801;(DK)FD LO 205771;165651;165651;SIA n;173851;SIA h
179743;F;DK Skuld Baira;SIA f;20110801;(DK)FD LO 205772;165651;165651;SIA n;173851;SIA h
179947;F;DK Mercurys Baby Mella Mus;OSH b;20110829;(DK)FD LO 205912;169141;169141;OSH ns;168593;OSH b
179948;F;DK Mercurys Bumble bee;OSH b;20110829;(DK)FD LO 205913;169141;169141;OSH ns;168593;OSH b
179949;F;DK Mercurys Black Beauty;OSH n;20110829;(DK)FD LO 205914;169141;169141;OSH ns;168593;OSH b
179950;F;DK Mercurys Black Pearl;OSH ns;20110829;(DK)FD LO 205915;169141;169141;OSH ns;168593;OSH b
179951;M;DK Mercurys Bullet Bølle Mis;OSH b;20110829;(DK)FD LO 205916;169141;169141;OSH ns;168593;OSH b
179952;F;DK Mercurys BON-BON;OSH n;20110829;(DK)FD LO 205917;169141;169141;OSH ns;168593;OSH b
179953;M;DK Mercurys Black Shadow;OSH ns;20110829;(DK)FD LO 205918;169141;169141;OSH ns;168593;OSH b
179954;M;DK Mercurys Bounty Mis;OSH n;20110829;(DK)FD LO 205919;169141;169141;OSH ns;168593;OSH b
179972;M;Bellamis' Kizz Kizz;SIA a;20110821;(DK)FD LO 205937;178277;178277;SIA n;169486;SIA c 21
179973;F;Bellamis' Keira;SIA n 21;20110821;(DK)FD LO 205938;178277;178277;SIA n;169486;SIA c 21
179974;F;Bellamis' Kylie;SIA n 21;20110821;(DK)FD LO 205939;178277;178277;SIA n;169486;SIA c 21
180373;M;Winnetou's Moon Shadow II;SIA n;20110927;(DK)FD LO 206213;168961;168961;SIA a;165169;SIA n
180374;M;Winnetou's Blue Diamond;SIA a;20110927;(DK)FD LO 206214;168961;168961;SIA a;165169;SIA n
180375;M;Winnetou's Silver Victor;OSH ns 24;20110909;(DK)FD LO 206215;169139;169139;OSH ns 24;167102;OSH fs 24
180376;F;Winnetou's Silver Fie;OSH ns 24;20110909;(DK)FD LO 206216;169139;169139;OSH ns 24;167102;OSH fs 24
180377;F;Winnetou's Silver Faerie Dancer;OSH ns 24;20110909;(DK)FD LO 206217;169139;169139;OSH ns 24;167102;OSH fs 24
180378;F;Winnetou's Fiona;OSH f 24;20110909;(DK)FD LO 206218;169139;169139;OSH ns 24;167102;OSH fs 24
180676;M;Klingeskov's Nisi;SIA a;20110918;(DK)FD LO 206353;119916;119916;SIA a;140889;SIA c
180677;F;Klingeskov's Bella;SIA c;20110918;(DK)FD LO 206354;119916;119916;SIA a;140889;SIA c
180721;M;DK Gypsy Star's Nicki;SIA n;20110926;(DK)FD LO 206384;114296;114296;SIA n;161924;SIA n
180828;M;Nissen's Sandi;SIA a;20111018;(DK)FD LO 206480;164396;164396;SIA a;167174;SIA c
180829;F;Nissen's Sara II;SIA c;20111018;(DK)FD LO 206481;164396;164396;SIA a;167174;SIA c
180830;F;Nissen's Simone;SIA c;20111018;(DK)FD LO 206482;164396;164396;SIA a;167174;SIA c
180865;M;DK Piltoft's Mr. Tamborine Man, JW;OSH d 24;20111120;(DK)FD LO 206513;180864;180864;OSH d 24;169678;OSH f
180866;M;DK Piltoft's Moves like Jagger;OSH b 24;20111120;(DK)FD LO 206514;180864;180864;OSH d 24;169678;OSH f
180867;F;DK Piltoft's Moonlight Shadow;OSH f 25;20111120;(DK)FD LO 206515;180864;180864;OSH d 24;169678;OSH f
180967;M;DK Bali-Kitten's Klingeskov Thunder;SIA n;20111031;(DK)FD LO 206589;169034;169034;SIA n;172751;SIA n
180968;M;DK Bali-Kitten's Stardust;SIA n;20111031;(DK)FD LO 206590;169034;169034;SIA n;172751;SIA n
180969;M;DK Bali-Kitten's Comet;SIA n;20111031;(DK)FD LO 206591;169034;169034;SIA n;172751;SIA n
180970;F;DK Bali-Kitten's Sierra;SIA n;20111031;(DK)FD LO 206592;169034;169034;SIA n;172751;SIA n
180971;F;DK Bali-Kitten's Luna;SIA n;20111031;(DK)FD LO 206593;169034;169034;SIA n;172751;SIA n
180972;F;DK Bali-Kitten's Gaia;SIA b;20111031;(DK)FD LO 206594;169034;169034;SIA n;172751;SIA n
180978;M;DK Filihankats Rainer, JW;SIA n 21;20111023;(DK)FD LO 206600;170318;170318;SIA n 21;178934;SIA b
180979;M;DK Filihankats Hartmut;SIA n 21;20111023;(DK)FD LO 206601;170318;170318;SIA n 21;178934;SIA b
180980;F;DK Filihankats Renate;SIA b;20111023;(DK)FD LO 206602;170318;170318;SIA n 21;178934;SIA b
180981;F;DK Filihankats Hildegard;SIA b 21;20111023;(DK)FD LO 206603;170318;170318;SIA n 21;178934;SIA b
181255;M;DK Zafiramis Umberto;SIA a;20111027;(DK)FD LO 206752;164394;164394;SIA a;160317;SIA a
181256;F;DK Zafiramis Unni;SIA a;20111027;(DK)FD LO 206753;164394;164394;SIA a;160317;SIA a
181375;F;Briana v. Chong-Shin;SIA b 21;20090913;(DK)FD LO 206796;127453;127453;SIA n 21;178934;SIA b
181546;M;Klingeskov's Horio;SIA n;20111106;(DK)FD LO 208026;165651;165651;SIA n;173218;SIA n
181547;M;Klingeskov's Tilo;SIA n;20111106;(DK)FD LO 208027;165651;165651;SIA n;173218;SIA n
181548;F;Klingeskov's Kyra II;SIA n;20111106;(DK)FD LO 208028;165651;165651;SIA n;173218;SIA n
181549;M;Klingeskov's Leon;SIA n;20111106;(DK)FD LO 208029;165651;165651;SIA n;173218;SIA n
181602;M;DK Arjuna's L. Baby Face Nelson;OLH o 24;20111123;(DK)FD LO 208082;173337;173337;OLH b 24;169653;OLH o 24
181603;M;DK Arjuna's A. Scarface Capone;OLH b 24;20111123;(DK)FD LO 208083;173337;173337;OLH b 24;169653;OLH o 24
181604;M;DK Arjuna's T. Butterfingers Moran;BAL b;20111123;(DK)FD LO 208084;173337;173337;OLH b 24;169653;OLH o 24
181605;M;DK Arjuna's Lucky Luciano;BAL b 21;20111123;(DK)FD LO 208085;173337;173337;OLH b 24;169653;OLH o 24
181646;F;DK Kavi's Kaja;OSH n;20111212;(DK)FD LO 208109;135807;135807;SIA a;166903;OSH n 24
181647;F;DK Kavi's Miila;OSH n 24;20111212;(DK)FD LO 208110;135807;135807;SIA a;166903;OSH n 24
181648;F;DK Kavi's Misjha;OSH n 24;20111212;(DK)FD LO 208111;135807;135807;SIA a;166903;OSH n 24
181649;M;DK Kavi's Enzo;SIA n;20111212;(DK)FD LO 208112;135807;135807;SIA a;166903;OSH n 24
181650;M;DK Kavi's Kato;SIA n 21;20111212;(DK)FD LO 208113;135807;135807;SIA a;166903;OSH n 24
181788;F;Brusa;OSH b 25;20110712;(DK)FD LO 208211;181783;181783;OSH b 25;181787;SIA c
182116;M;Hannibal el Puerco;SIA n 21;20111120;(DK)FD LO 208344;169034;169034;SIA n;181788;OSH b 25
182117;F;Philippa Pusle el Puerco;SIA n 21;20111120;(DK)FD LO 208345;169034;169034;SIA n;181788;OSH b 25
182136;M;S*Coral Reef's Oboy;SIA c 21;20090724;(DK)FD LO 208348;182131;182131;BAL a 21;182135;SIA b
182138;M;S*Coral Reef's Sky;SIA a;20101231;(DK)FD LO 208349;182136;182136;SIA c 21;182137;BAL n
182151;F;FI*LoveOriental Gaviota;SIA n 21;20111014;(DK)FD LO 208350;182150;182150;OSH n 24;182142;SIA n 03 21
182160;M;Winnetou's Soldier Blue;OSH a 24;20111129;(DK)FD LO 208357;178095;178095;SIA b;163511;OSH n 24
182161;F;Winnetou's Winter Wishes;OSH a 24;20111129;(DK)FD LO 208358;178095;178095;SIA b;163511;OSH n 24
182162;F;Winnetou's Someone Like You;OSH b 24;20111129;(DK)FD LO 208359;178095;178095;SIA b;163511;OSH n 24
182210;F;Toshi van Scalindjo;OSH f;20111107;(DK)FD LO 208406;174693;174693;OSH b 02;172056;OSH f
182477;M;JSON of Lancarrow;OSH c 22;20111001;(DK)FD LO 208558;172117;172117;OSH b 03 22;162466;OSH bs 22
182478;F;Freya of Lancarrow;OSH c 22;20111001;(DK)FD LO 208559;172117;172117;OSH b 03 22;162466;OSH bs 22
182479;M;Cimmon of Lancarrow;OSH o 22;20111001;(DK)FD LO 208560;172117;172117;OSH b 03 22;162466;OSH bs 22
182480;M;Luciano of Lancarrow;OSH c 03 22;20111001;(DK)FD LO 208561;172117;172117;OSH b 03 22;162466;OSH bs 22
182481;F;Cassandra of Lancarrow;OSH bs 03 22;20111001;(DK)FD LO 208562;172117;172117;OSH b 03 22;162466;OSH bs 22
182488;M;DK Attis's Braun Demeter;SIA n;20120201;(DK)FD LO 208569;174175;174175;SIA n;169417;SIA c
182489;F;DK Attis's Braun Dione;SIA n;20120201;(DK)FD LO 208570;174175;174175;SIA n;169417;SIA c
182490;M;DK Attis's Braun Dionysos;SIA n;20120201;(DK)FD LO 208571;174175;174175;SIA n;169417;SIA c
182491;M;DK Attis's Choko Diogenes;SIA b;20120201;(DK)FD LO 208572;174175;174175;SIA n;169417;SIA c
182492;M;DK Attis's Braun Delling;SIA n;20120201;(DK)FD LO 208573;174175;174175;SIA n;169417;SIA c
182493;M;DK Attis's Braun Dryade;SIA n;20120201;(DK)FD LO 208574;174175;174175;SIA n;169417;SIA c
182521;M;DK Knick-Knack Wall-E;SIA a 03 21;20120106;(DK)FD LO 208581;171880;171880;SIA c 21;158330;SIA f 03
182522;M;DK Knick-Knack Woodstock;SIA d;20120106;(DK)FD LO 208582;171880;171880;SIA c 21;158330;SIA f 03
182531;F;DK Knick-Knack Venus;OSH n 03;20110915;(DK)FD LO 208591;172117;172117;OSH b 03 22;165099;SIA f
182532;M;DK Knick-Knack Vallentin;OSH b;20110915;(DK)FD LO 208592;172117;172117;OSH b 03 22;165099;SIA f
182751;F;DK LihmeRex Ursula;SIA n;20120220;(DK)FD LO 208751;169034;169034;SIA n;137689;SIA b
182802;M;Pendlemist Hi Grissom;SIA a;20080427;(DK)FD LO 208786;182798;182798;SIA n;182801;SIA a
182967;M;S*Nam Sook's Highest Hopes;SIA n;20111206;(DK)FD LO 208881;182965;182965;SIA d;182966;SIA g
182985;M;DK Aslan's Sputnik;SIA n 21;20120308;(DK)FD LO 208899;171880;171880;SIA c 21;158327;SIA w 67
182986;M;DK Aslan's White Apollo;SIA w 67;20120308;(DK)FD LO 208900;171880;171880;SIA c 21;158327;SIA w 67
182987;F;DK Aslan's White Sparkling Star;SIA w 67;20120308;(DK)FD LO 208901;171880;171880;SIA c 21;158327;SIA w 67
182988;F;DK Aslan's White Stella Nova;SIA w 67;20120308;(DK)FD LO 208902;171880;171880;SIA c 21;158327;SIA w 67
183204;M;DK Otium Lucky Loui;SIA n;20120307;(DK)FD LO 209040;169034;169034;SIA n;174376;SIA a
183205;F;DK Otium Lucky Lara;SIA n;20120307;(DK)FD LO 209041;169034;169034;SIA n;174376;SIA a
183206;F;DK Otium Lucky Lotus;SIA n;20120307;(DK)FD LO 209042;169034;169034;SIA n;174376;SIA a
183958;M;DK Aslan's TIP-TAP Tabby;SIA c 21;20120328;(DK)FD LO 209402;182136;182136;SIA c 21;166482;SIA c
183959;M;DK Aslan's Thumba;SIA c;20120328;(DK)FD LO 209403;182136;182136;SIA c 21;166482;SIA c
183960;M;DK Aslan's Thormund;SIA c;20120328;(DK)FD LO 209404;182136;182136;SIA c 21;166482;SIA c
183961;F;DK Aslan's Thelma;SIA c;20120328;(DK)FD LO 209405;182136;182136;SIA c 21;166482;SIA c
183962;F;DK Aslan's Tulle;SIA c;20120328;(DK)FD LO 209406;182136;182136;SIA c 21;166482;SIA c
183963;F;DK Aslan's Tissamara;SIA c;20120328;(DK)FD LO 209407;182136;182136;SIA c 21;166482;SIA c
183964;F;DK Aslan's Tuk-Tuk;SIA c;20120328;(DK)FD LO 209408;182136;182136;SIA c 21;166482;SIA c
184014;M;Elmo 12-14;OSH c 03;20120308;(DK)FD LO 209458;172117;172117;OSH b 03 22;170715;SIA c
184015;M;Malte 12-15;SIA b 21;20120308;(DK)FD LO 209459;172117;172117;OSH b 03 22;170715;SIA c
184016;M;Felix 12-16;OSH c 24;20120308;(DK)FD LO 209460;172117;172117;OSH b 03 22;170715;SIA c
184017;F;Candice 12-17;OSH c 03 24;20120308;(DK)FD LO 209461;172117;172117;OSH b 03 22;170715;SIA c
184460;M;Klingeskov's Khios;SIA n;20120501;(DK)FD LO 209732;175994;175994;SIA n;177613;SIA c
184461;F;Klingeskov's Simi;SIA n;20120501;(DK)FD LO 209733;175994;175994;SIA n;177613;SIA c
184462;M;Klingeskov's Paxi;SIA b;20120501;(DK)FD LO 209734;175994;175994;SIA n;177613;SIA c
184538;M;S*Elegant Angel's Fire;SIA c;20111222;(DK)FD LO 209750;182965;182965;SIA d;184537;SIA b
184573;M;Winnetou's Boris;OSH d 24;20120325;(DK)FD LO 209758;178095;178095;SIA b;177243;OSH g 24
184574;F;Winnetou's Brianna;OSH b 24;20120325;(DK)FD LO 209759;178095;178095;SIA b;177243;OSH g 24
185164;M;Bellamis' Lennon;SIA a 21;20120510;(DK)FD LO 210181;178277;178277;SIA n;169488;OSH c 25
185165;M;Bellamis' Louis;OSH n 25;20120510;(DK)FD LO 210182;178277;178277;SIA n;169488;OSH c 25
185166;F;Bellamis' Little Pequeñito;OSH n 25;20120510;(DK)FD LO 210183;178277;178277;SIA n;169488;OSH c 25
185459;M;Winnetou's Alladin;OSH e;20120522;(DK)FD LO 210394;167885;167885;SIA n 21;177242;OSH f 24
185460;F;Winnetou's Pastel StripesN'Diamond;OSH g 24;20120522;(DK)FD LO 210395;167885;167885;SIA n 21;177242;OSH f 24
185463;M;DK Otium Nicky Søberg;SIA c;20120707;(DK)FD LO 210398;170718;170718;SIA c;175083;SIA c
185464;M;DK Otium Nilo;SIA c;20120707;(DK)FD LO 210399;170718;170718;SIA c;175083;SIA c
185465;M;DK Otium Noam;SIA c;20120707;(DK)FD LO 210400;170718;170718;SIA c;175083;SIA c
185466;F;DK Otium Nelly;SIA c;20120707;(DK)FD LO 210401;170718;170718;SIA c;175083;SIA c
185467;F;DK Otium Nira;SIA c;20120707;(DK)FD LO 210402;170718;170718;SIA c;175083;SIA c
185468;F;DK Otium Nevi;SIA c;20120707;(DK)FD LO 210403;170718;170718;SIA c;175083;SIA c
185574;F;DK Nyx Toyota SupRa;SIA x cs 21;20120415;(DK)FD RX 210425;172117;172117;OSH b 03 22;184725;SIA x cs 21
185575;F;DK Nyx Buick SkylaRk;OSH c 02;20120415;(DK)FD RX 210426;172117;172117;OSH b 03 22;184725;SIA x cs 21
185576;M;DK Nyx Dodge VipeR;OSH c 03 25;20120415;(DK)FD RX 210427;172117;172117;OSH b 03 22;184725;SIA x cs 21
185577;F;DK Nyx De Tomaso PanReta;SIA c 21;20120415;(DK)FD RX 210428;172117;172117;OSH b 03 22;184725;SIA x cs 21
185742;M;DK Attis's Blue Erato;SIA a;20120605;(DK)FD LO 210556;119916;119916;SIA a;134330;SIA c
185743;F;DK Attis's Lilla Elektra;SIA c;20120605;(DK)FD LO 210557;119916;119916;SIA a;134330;SIA c
185744;F;DK Attis's Blue Eurydike;SIA a;20120605;(DK)FD LO 210558;119916;119916;SIA a;134330;SIA c
185745;M;DK Attis's Blue Eteokles;SIA a;20120605;(DK)FD LO 210559;119916;119916;SIA a;134330;SIA c
185750;F;(N)Manhunter's News From Heaven;OSH a;20070824;(DK)FD LO 210560;169542;169542;OSH n 03;185749;OSH n
185760;F;Bestcats Incredible Illusion;OSH fs;20110202;(DK)FD LO 210561;185757;185757;OSH p;185759;OSH fs 03
185840;F;DK Filihankats Celia;SIA a 21;20120621;(DK)FD LO 210573;185603;185603;SIA n;173228;SIA n 21
185853;M;DK LihmeRex Vasili;SIA d;20120731;(DK)FD LO 210586;174849;174849;SIA n;166646;SIA g
185926;M;DK Æblehaven's Charlie;OSH n;20120604;(DK)FD LO 210651;178277;178277;SIA n;177923;OSH n 24
185927;F;DK Æblehaven's Lotta;SIA n;20120604;(DK)FD LO 210652;178277;178277;SIA n;177923;OSH n 24
185928;F;DK Æblehaven's Pippi;SIA n 21;20120604;(DK)FD LO 210653;178277;178277;SIA n;177923;OSH n 24
185929;F;DK Æblehaven's Minnie;SIA n 21;20120604;(DK)FD LO 210654;178277;178277;SIA n;177923;OSH n 24
185992;M;DK Skuld di Anton;SIA n;20120527;(DK)FD LO 210713;177501;177501;SIA n;175350;SIA n
185993;M;DK Skuld di Austin;SIA n;20120527;(DK)FD LO 210714;177501;177501;SIA n;175350;SIA n
185994;F;DK Skuld di Azza;SIA n;20120527;(DK)FD LO 210715;177501;177501;SIA n;175350;SIA n
185995;F;DK Skuld di Ally;SIA n;20120527;(DK)FD LO 210716;177501;177501;SIA n;175350;SIA n
185996;F;DK Skuld di Athene;SIA n;20120527;(DK)FD LO 210717;177501;177501;SIA n;175350;SIA n
186116;M;DK Knick-Knack Xaxo;OSH n 03;20120626;(DK)FD LO 210787;182138;182138;SIA a;175432;OSH f 03
186117;M;DK Knick-Knack Xixten;BAL a;20120626;(DK)FD LO 210788;182138;182138;SIA a;175432;OSH f 03
186118;F;DK Knick-Knack Xally;OSH f 03;20120626;(DK)FD LO 210789;182138;182138;SIA a;175432;OSH f 03
186119;F;DK Knick-Knack Xanadu;OSH a;20120626;(DK)FD LO 210790;182138;182138;SIA a;175432;OSH f 03
186120;F;DK Knick-Knack Xstal;SIA g;20120626;(DK)FD LO 210791;182138;182138;SIA a;175432;OSH f 03
186121;F;DK Knick-Knack Xoe;OSH b 03;20120626;(DK)FD LO 210792;182138;182138;SIA a;175432;OSH f 03
186122;F;DK Knick-Knack Xinderella;OSH n 03;20120626;(DK)FD LO 210793;182138;182138;SIA a;175432;OSH f 03
186294;M;DK Skuld Drome;SIA d;20120716;(DK)FD LO 210954;119916;119916;SIA a;173851;SIA h
186296;M;DK Skuld Dag;SIA b;20120716;(DK)FD LO 210956;119916;119916;SIA a;173851;SIA h
186305;F;S*Casa el Gatos Anna;SIA a;20120503;(DK)FD LO 210964;173206;173206;SIA n;186304;SIA n
186315;F;NL*Blueberry van't Schip;SIA a;20120515;(DK)FD LO 210965;186306;186306;OSH a;186314;SIA n
186436;F;Anubette of Bast Whisper;OSH n;20111227;(DK)FD LO 211049;186427;186427;OSH n;186435;OSH n
186612;M;DK Arjuna's Raguel;OLH d 24;20120531;(DK)FD LO 211173;173337;173337;OLH b 24;173297;BAL g
186613;M;DK Arjuna's Remiel;OLH d 24;20120531;(DK)FD LO 211174;173337;173337;OLH b 24;173297;BAL g
186614;M;DK Arjuna's Sariel;OLH n 24;20120531;(DK)FD LO 211175;173337;173337;OLH b 24;173297;BAL g
186615;M;DK Arjuna's Michael;BAL n;20120531;(DK)FD LO 211176;173337;173337;OLH b 24;173297;BAL g
186616;M;DK Arjuna's Rafael;BAL n;20120531;(DK)FD LO 211177;173337;173337;OLH b 24;173297;BAL g
186617;F;DK Arjuna's Gabriel;OLH f 24;20120531;(DK)FD LO 211178;173337;173337;OLH b 24;173297;BAL g
186815;M;DK Filihankats Garcon;SIA n;20120712;(DK)FD LO 211318;186814;186814;OSH n;166085;SIA a
186816;M;DK Filihankats Gaston;OSH n;20120712;(DK)FD LO 211319;186814;186814;OSH n;166085;SIA a
186820;M;Winnetou's Nordish Winterstorm;OSH ns 24;20120807;(DK)FD LO 211323;169139;169139;OSH ns 24;167102;OSH fs 24
186821;M;Winnetou's Sundancer Origamy;OSH ds 22;20120807;(DK)FD LO 211324;169139;169139;OSH ns 24;167102;OSH fs 24
186822;F;Winnetou's Wintermist;OSH ns 22;20120807;(DK)FD LO 211325;169139;169139;OSH ns 24;167102;OSH fs 24
187120;M;DK Kamyne Crome;SIA a 21;20120804;(DK)FD LO 211480;170718;170718;SIA c;179551;BAL g 21
187121;M;DK Kamyne Fire Fox;SIA e 21;20120804;(DK)FD LO 211481;170718;170718;SIA c;179551;BAL g 21
187127;F;Bellamis' Mama Mia;SIA n;20120802;(DK)FD LO 211487;178277;178277;SIA n;162040;SIA n
187128;M;Bellamis' Mercury;SIA n;20120802;(DK)FD LO 211488;178277;178277;SIA n;162040;SIA n
187129;M;Bellamis' Monty;SIA n;20120802;(DK)FD LO 211489;178277;178277;SIA n;162040;SIA n
187130;M;Bellamis' Mozart;SIA n;20120802;(DK)FD LO 211490;178277;178277;SIA n;162040;SIA n
187131;M;Bellamis' Mini Max;SIA n;20120802;(DK)FD LO 211491;178277;178277;SIA n;162040;SIA n
187132;M;Bellamis' Mc Cartney;SIA b;20120802;(DK)FD LO 211492;178277;178277;SIA n;162040;SIA n
187252;M;Nissen's Tanus;SIA c;20120831;(DK)FD LO 211602;159888;159888;OSH c;167174;SIA c
187253;F;Nissen's Tanja II;OSH c;20120831;(DK)FD LO 211603;159888;159888;OSH c;167174;SIA c
187294;M;DK Skuld Fafner;SIA n;20120807;(DK)FD LO 211644;177501;177501;SIA n;163389;SIA n
187295;M;DK Skuld Fjølner;SIA n;20120807;(DK)FD LO 211645;177501;177501;SIA n;163389;SIA n
187296;F;DK Skuld Fulla;SIA n;20120807;(DK)FD LO 211646;177501;177501;SIA n;163389;SIA n
187297;M;DK Skuld Eglaf;SIA n;20120729;(DK)FD LO 211647;177501;177501;SIA n;177502;SIA n
187298;M;DK Skuld Elder;SIA n;20120729;(DK)FD LO 211648;177501;177501;SIA n;177502;SIA n
187299;F;DK Skuld Ella;SIA n;20120729;(DK)FD LO 211649;177501;177501;SIA n;177502;SIA n
187308;M;DK Troldkær's Xenofon;SIA b 21;20120808;(DK)FD LO 211658;162491;162491;SIA c 21;140856;SIA b
187470;M;Winnetou's Walking in the Moonlight;SIA n;20120914;(DK)FD LO 211725;178123;178123;SIA n;165169;SIA n
187471;F;Winnetou's Jade Souvenier, JW;SIA n;20120914;(DK)FD LO 211726;178123;178123;SIA n;165169;SIA n
